日付,始値,高値,安値,終値,13週平均,26週平均,VWAP,出来高,13週平均,26週平均,売残,買残,倍率
20060714,       2155,       2230,       2110,       2140,       2125,    2032.11,         --,       19416400,    30339215.38,    28688923.07,              0,              0,          0
20060707,       2090,       2220,       2040,       2195,     2122.3,     2017.5,         --,       19770600,     30310292.3,     28542292.3,              0,              0,          0
20060630,       1985,       2085,       1960,       2085,    2118.46,    2003.07,         --,       19912400,    30536969.23,    28640153.84,              0,              0,          0
20060623,       1930,       2000,       1915,       1960,     2117.3,    1989.03,         --,       14026000,    30907123.07,    28237676.92,              0,              0,          0
20060616,       1960,       1965,       1810,       1950,    2125.76,    1980.57,         --,       20221400,    31625276.92,    28246023.07,              0,              0,          0
20060609,       2025,       2050,       1900,       1960,    2140.38,    1972.11,         --,       31891800,    32795169.23,    28286815.38,              0,              0,          0
20060602,       2060,       2070,       1980,       2000,     2137.3,    1966.34,         --,       36253200,    32565030.76,    29402246.15,              0,              0,          0
20060526,       2235,       2250,       2010,       2065,    2132.69,    1953.26,         --,       44904600,    32605323.07,    28803353.84,              0,              0,          0
20060519,       2280,       2375,       2155,       2170,    2116.92,    1936.92,         --,       54990000,    30747353.84,    27975369.23,              0,              0,          0
20060512,       2215,       2300,       2130,       2270,    2086.92,    1914.61,         --,       54706800,    27960969.23,    27124561.53,              0,              0,          0
20060502,       2205,       2230,       2160,       2190,    2049.23,    1891.15,         --,       16264400,    26363215.38,    26633223.07,              0,              0,          0
20060428,       2250,       2310,       2210,       2290,    2027.69,    1872.69,         --,       24616600,    28070107.69,    27202130.76,              0,              0,          0
20060421,       2110,       2385,       2070,       2350,    1984.61,    1853.46,         --,       37435600,     28178292.3,    27108146.15,              0,              0,          0
20060414,       2110,       2130,       2010,       2105,    1939.23,    1832.69,         --,       19040400,    27038630.76,    26433007.69,              0,              0,          0
20060407,       2085,       2180,       2070,       2145,    1912.69,    1817.88,         --,       22717400,     26774292.3,    26227953.84,              0,              0,          0
20060331,       2050,       2175,       2030,       2070,    1887.69,    1799.23,         --,       24724400,    26743338.46,    26156207.69,              0,              0,          0
20060324,       2100,       2150,       2010,       2070,    1860.76,    1788.46,         --,       23362000,    25568230.76,    27058307.69,              0,              0,          0
20060317,       1920,       2140,       1920,       2140,    1835.38,       1770,         --,       35430000,    24866769.23,     26672192.3,              0,              0,          0
20060310,       1940,       2000,       1910,       1920,    1803.84,    1747.69,         --,       28900000,    23778461.53,    26067807.69,              0,              0,          0
20060303,       1870,       2010,       1850,       1940,    1795.38,    1736.53,         --,       36777000,    26239461.53,    25679653.84,              0,              0,          0
20060224,       1760,       1880,       1740,       1860,    1773.84,    1723.84,         --,       20751000,    25001384.61,       25133000,              0,              0,          0
20060217,       1790,       1870,       1780,       1780,    1756.92,    1714.23,         --,       18767000,    25203384.61,    25165153.84,              0,              0,          0
20060210,       1940,       1970,       1780,       1780,     1742.3,    1705.76,         --,       33936000,    26288153.84,    25307115.38,              0,              0,          0
20060203,       1750,       1970,       1740,       1910,    1733.07,    1696.15,         --,       38454000,    26903230.76,    25287576.92,              0,              0,          0
