日付,始値,高値,安値,終値,13週平均,26週平均,VWAP,出来高,13週平均,26週平均,売残,買残,倍率
20100702,      684.5,      695.5,      613.5,      624.5,     749.19,     784.25,         --,       24471400,    28096569.23,    29566615.38,        2325400,       10135600,       4.36
20100625,      725.5,      735.5,      682.5,      686.5,     769.38,     791.76,         --,       12748800,    29723307.69,    30232030.76,        2555800,       10340600,       4.05
20100618,      727.5,        739,      707.5,      721.5,      781.5,     797.44,         --,       20176800,    31599369.23,    32915653.84,        2680600,       10101400,       3.77
20100611,        707,      748.5,      676.5,        720,     795.26,     800.01,         --,       34838800,    32418107.69,    35610169.23,        2439800,       10480800,        4.3
20100604,        718,      756.5,        710,      718.5,     804.88,     803.73,         --,       36601000,    31698076.92,    37386169.23,        2674600,       10746400,       4.02
20100528,        697,      737.5,        633,        714,     816.53,     804.07,         --,       45010600,    31513646.15,     38198892.3,        2622200,       10351000,       3.95
20100521,        719,      720.5,      626.5,        696,      823.8,     800.51,         --,       53183000,    30029430.76,       38131900,        2630200,       10836400,       4.12
20100514,        755,      775.5,      702.5,        730,     829.53,     798.67,         --,       25763800,    27438723.07,     38575992.3,        2057000,       10927600,       5.31
20100507,      810.5,      821.5,        734,      748.5,     833.26,     790.78,         --,       13980800,    26669446.15,    38513169.23,        3179400,       10295800,       3.24
20100430,        864,      866.5,        806,        820,      836.8,     783.82,         --,       22016200,       28223600,     38679092.3,        3179400,       10295800,       3.24
20100423,      837.5,        888,        825,      852.5,      834.5,     775.21,         --,       35163400,    28947123.07,    39054669.23,        4385000,        9065800,       2.07
20100416,      859.5,        865,        829,        848,     830.65,     765.19,         --,       21158200,    28217169.23,    39098823.07,        3524800,        7842600,       2.22
20100409,        889,      891.5,        849,      859.5,     826.96,     754.03,         --,       20142600,    29051538.46,     38808192.3,        4145000,        6450000,       1.56
20100402,      825.5,      889.5,      822.5,        887,      819.3,     742.61,         --,       45619000,    31036661.53,    39270030.76,        4943400,        5944600,        1.2
20100326,        900,      943.5,        841,        844,     814.15,     729.13,         --,       37137600,    30740753.84,    38842315.38,        3966200,        6388600,       1.61
20100319,        850,        918,        836,      900.5,     813.38,     719.07,         --,       30820400,    34231938.46,    38113484.61,        5839200,        4574000,       0.78
20100312,        875,        881,      832.5,        845,     804.76,     706.25,         --,       25478400,    38802230.76,     39827592.3,        4667600,        5041000,       1.08
20100305,      813.5,      876.5,        802,        870,     802.57,     692.86,         --,       34203400,    43074261.53,    40299707.69,        6394600,        4540800,       0.71
20100226,        775,        819,      774.5,      808.5,     791.61,     676.88,         --,       25715800,    44884138.46,    40040953.84,        4699200,        5471600,       1.16
20100219,        779,        784,      739.5,      770.5,     777.23,     662.94,         --,       19503800,    46234369.23,       40217000,        3929800,        5751000,       1.46
20100212,        781,      788.5,      746.5,      778.5,      767.8,     652.09,         --,       15763200,    49713261.53,    41580776.92,        4006600,        5610600,        1.4
20100205,      796.5,        845,        773,      794.5,      748.3,     640.32,         --,       34184800,     50356892.3,    42494853.84,        4242200,        5699600,       1.34
20100129,      806.5,        832,        755,        790,     730.84,     627.28,         --,       31422000,    49134584.61,    43179184.61,        4796000,        6018600,       1.25
20100122,        813,        828,      775.5,      802.5,     715.92,     614.11,         --,       25674000,    49162215.38,    43562769.23,        4990400,        5836000,       1.17
20100115,        758,      811.5,      728.5,        800,     699.73,     601.42,         --,       32005000,    49980476.92,    44900223.07,        5032200,        5902400,       1.17
20100108,      817.5,      836.5,      747.5,        760,     681.11,      587.8,         --,       45949200,    48564846.15,    46025015.38,        5275800,        6393000,       1.21
